count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,0,3,0,1,[PERSON]py give me discou.. bitch i get it for the loURL
3,0,3,0,1,"niggas talk bout hoes, but the same hoes be in their beds at night ctfuu"
3,0,3,0,1,@USER text me queer bait
3,0,3,0,1,RT @USER: hmu when you stop bein a lil bitch
3,0,3,0,1,"@USER You DID. You crushed his ""I got me an EXOTIC bitch!"" dreams."
3,0,3,0,1,RT @USER: I'm in yo hood I'll prolly fuck yo hoe
3,0,3,0,1,@USER bout time bitch
3,0,3,0,1,"RT @USER: From both [PERSON]. [PERSON] and [PERSON][PERSON] [PERSON] lol ""@USER: More bitter hurt bitch music on the horizon."""
3,0,0,3,2,Can't find my BC powder .. I'll just chug this children's Advil
3,0,0,3,2,@USER vertical nip bars..I already have horizontal ones so I think it'll look hella cute
3,0,3,0,1,Or a dumb bitch with no self esteem I can't decide. But for now it's saint &128591;
3,0,1,2,2,"""@USER: URL sexy lad with hot soles and arches."
3,1,2,0,1,&8220;@USER: [PERSON] [PERSON][PERSON][PERSON][PERSON] the only dyke id contemplate fucking.. Rns&8221;wait..
3,0,3,0,1,RT @USER: I know plenty of hoes in love with they niggas but it be the same bitch fuckin niggas
3,0,3,0,1,It's official. I leave [LOCATION] January 3rd. See ya bitches in February. Have fun with winter for me.
3,0,3,0,1,@USER thanks ya fucking hoser
3,3,0,0,0,Fucking hate my coon ahh uncle
3,0,0,3,2,Let's go for the sweep!! Yankees SubwaySeries
3,0,3,0,1,RT @USER: Ho ho ho bitches Merry 4 months-ish until Christmas. URL
3,0,3,0,1,RT @USER: Lowkey Apple made iOS 8 like this so niggas get caught and have to buy their bitches iphone 6s to make up
3,0,3,0,1,@USER stfu prude ass basic ass bitch
3,0,3,0,1,"RT @USER: ""Guy tells me he doesn't eat pussy, and all of the sudden I don't suck dick anymore"" - Centeral Washington University"
3,0,3,0,1,RT @USER: The most likely signs to be crazy bitches: Aries Taurus Gemini Cancer Leo Virgo Libra Sc[LOCATION]pio Sagit[LOCATION]ius Capricorn Aq&8230;
3,0,3,0,1,"RT @USER: ""Don't be a stupid fucking bitch."" - me, to stupid fucking bitches"
3,1,2,0,1,@USER you knw where i am pussy i hate when u ask me tht
3,1,2,0,1,@USER yours a dyke&128514;
3,0,0,3,2,PHILOSOPHY EXISTENTIALISM AND DEPTH and not trash pop MTVHottestLanaDelRey
3,0,3,0,1,I'm pissed off bitches on my dick but shit my dick soft CAUSE THE WAY YOU CARRY YOURSELF GOT ME TICKED OFF I ain't tryin to be [PERSON] [PERSON]..
3,0,3,0,1,My bitch can be anything except average
3,0,3,0,1,@USER nah this bitch dykey
3,0,3,0,1,"RT @USER: New Years resolution: smoke more weed, make more money, fuck more bitches"
3,0,3,0,1,RT @USER: Too many bitches not enough queens
3,0,2,1,1,"RT @USER: We always bitch about the opposite sex when we're equally just as scandalous. Not all, but a large sum. Hypocrisy at it&8230;"
3,0,3,0,1,"I ain't no bitch no more, i got my license. :D"
3,0,3,0,1,"I hate when hoes tweet about ""hoes""..? Okay, that aint hypocritical"
3,2,1,0,0,"""You ain't gunna do shit spear chucker"""
3,0,0,3,2,Well good morning early birds.. t minus 47 mins until thee clock out. Then breakfast shower rub one and sleep!
3,0,3,0,1,Put ya hands up if you a Grade A bitch
3,0,3,0,1,"RT @USER: Somebody tell these broke bitches , stay in they place yun-stand?"
3,0,3,0,1,"Lmaoo nigga said a ""Hol it down"" dyke was in the background"
3,1,2,0,1,"RT @USER: miley cyrus, macklemore &amp; adam levine all got together n were like ""lets gets the most retarded fucking hair cuts ever"""
4,0,3,1,1,Yeen no real nicca if yeen got no porn sites n your internet history
3,0,3,0,1,&8220;@USER: don't fall in love with a bitch&8221; bestadvice
3,0,0,3,2,&8220;@USER: B Oreo a stunt&8221;come thru &128293;&128293;&128293;
3,0,1,2,2,Royals Milwaukee let [PERSON][PERSON] go.Now they wished they hadn't cause they suck.How about now.He's the guy win or lose. Yankees fire [PERSON][PERSON][PERSON] &128073;[PERSON][PERSON]
3,0,2,1,1,There are some real life hoes on IG. Crazy.
3,0,3,0,1,&8220;@USER: I used to be that fat bitch everybody made fun of look at me now&8221; I was made fun of for being ugly &128589;
3,0,3,0,1,"Me and my nig @USER be running shit in [LOCATION] on the court, we only lost one game in 3 days"
3,2,1,0,0,@USER ew queer white thirsty bitch
4,0,0,4,2,"just saw the words ""tinker tailor soldier spy"" and muttered ""no"" aloud @USER @USER"
3,0,3,0,1,"@USER bitch please, I'll go to [LOCATION] either way.. When i come up I can bring some also &127470;&127481;"
3,0,3,0,1,@USER @USER Yup! And now we pickin you white bitches bare like a chicken leg
3,0,3,0,1,RT @USER: my new years resolution is to fuck ur bitch 2014 times
6,1,5,0,1,Now my side bitch my main bitch Bc my main hoe ain't feeling me no mo. No mo.
3,0,0,3,2,Cuz if it's trash I'm bashing it at saying he need to go back to jail
3,0,3,0,1,RT @USER: All I'm sayin is u bitches would hookup wit tha headless horseman cuz u think he all badass n shit but then u complain &8230;
3,0,3,0,1,RT @USER: &8220;@USER: &8220;@USER: Nobody cares about KIRK Bosley no&8221;I care bout my cousin hoe&8221; URL
3,0,3,0,1,@USER sockin bitches in they mouf
3,0,1,2,2,@USER Y'all gots to take da colored vacation. [LOCATION] fried chicken but only da white meat
3,0,0,3,2,RT @USER: Shy bladder group protests Rob Lowe DIRECTV ad.. URL
3,0,3,0,1,"""You ain't my bitch"" is my favorite response to long texts"
3,0,3,0,1,I find it FUNNY ASF how people will try and tell you how you should live YOUR life. Like bitch! Stay in my shadows thank you lol &128514;&128514;
3,0,3,0,1,Hell yeah that bitch gon' go ham
3,0,3,0,1,@USER Can I bitch about not having smoke??
3,0,3,0,1,RT @USER: Being a hoe isn't a Halloween costume
3,0,3,0,1,RT @USER: Y'all lucky [PERSON]MX stopped makin music I'd still be barking at these hoes foo
3,0,3,0,1,@USER pussy.. I ain't had a coochie since I was 16 &128514;&128514;
3,0,3,0,1,-5 RT @USER: 10. How many hoes do you REALLY have?
3,0,3,0,1,Dumb bitches that think [PERSON] says namaste
3,0,0,3,2,RT @USER: FoxNews projects that [LOCATION] Senator [PERSON] [PERSON][PERSON] will defeat Democratic challenger [PERSON] [PERSON]. Election2014
3,0,3,0,1,bad ass local bitches
3,0,1,2,2,RT @USER: &8220;@USER: That 'Ouija' movie look like trash&8221; its really good.
3,0,0,3,2,@USER @USER Looking at the Royals and wondering what could have been if we didn't decimate the Yankee farm system.
3,0,3,0,1,Dem hoes be peeping out my dougie &128131;
3,0,3,0,1,"Its so many bitches n their friends don't like me ,, all because of one nigga. A nigga that ""I"" will &amp;&amp; still have ,.. &128553;&128525;&128536;&128155;&128153;&128143;"
3,0,3,0,1,Hopefully this niggah buys my gamma 11's cause I want them
3,0,3,0,1,Dj [PERSON][PERSON][PERSON] a fool .!! 500k for a ring for [PERSON]? That bitch spends a good million on her ugly ass wigs &128514;&128514;&128514;
3,0,3,0,1,"RT @USER: I didn't go wrong when I started talking to you, I went wrong when I trusted your bitch ass"
3,0,3,0,1,RT @USER: If my bitch fuckin she jus a thot! I mean I'm tryna take shit to a next level here.
3,0,1,2,2,"I'm an 18 year old gay driving through the back roads of redneck [LOCATION] blasting Cheetah Girls. If that doesn't scream sitcom, what does?"
3,1,2,0,1,RT @USER: &8220;@USER: URL I want to be filled with hot nigger seed
3,1,2,0,1,@USER nigger
3,0,1,2,2,"""@USER: Who wants to get there nose in these bad bois then scally chav sockfetish stinking URL hot sox and legs"
3,0,3,0,1,"It's wifey over bitches, but money's over her, cuz money's under nothing, my life is such a blur, it's not the way it has to go.."
3,0,2,1,1,"""You can take someone out of the ghetto, but you can't take the ghetto out of them."""
3,0,3,0,1,RT @USER: side hoe: let&8217;s make us official me: URL
3,0,2,1,1,@USER @USER &amp; profeten voor 'm?Niemand weet exacte leeftijden maar v [LOCATION]cha opeens wel.Again zelfs mn ma weet niet hoe oud z is
3,0,3,0,1,She wonder why im into her when all these hoes be into me
3,0,2,1,1,"RT @USER: Not today, bitch. Not today RT @USER: @USER soo ur a black feminist. U do know how pointless that i&8230;"
3,0,3,0,1,"'Cause they ain't her RT @USER I aint eem watchin the awards yet, but why hoes hatin on [PERSON] [PERSON]?"
3,0,3,0,1,I like my bitches bad wit a Lil attitude
3,0,3,0,1,@USER Yass bitch!!
3,0,0,3,2,"RT @USER: [PERSON] never criticises [PERSON][PERSON][PERSON][PERSON]. [PERSON][PERSON][PERSON][PERSON], who trashes every other leader, never criticises [PERSON]. Touching."
3,1,2,0,1,RT @USER: Guess who stole/fucked yo bitch? URL
3,0,2,1,1,"Did [PERSON] just ""Hulkamania Leg Drop"" a bitch from the top rope??"
3,0,3,0,1,RT @USER: Sigmas love to eat pussy at their juice party's.. - FAMU
3,0,3,0,1,""" you dodge a bullet "" &128517; &8220;@USER: ""All da bitches I cut off pregnant or bound to be ..thank [PERSON] &128591;""&8221;"
3,0,3,0,1,RT @USER: when u go through bae's phone &amp; there's no hoes on there URL
3,0,0,3,2,My nicca @USER swear he can see me in madden lol
3,0,3,0,1,@USER being a stupid bitch apparently.
3,0,3,0,1,"I told my mom she eats cereal ugly &amp; she gon say ""your a rude little bitch"" I just thought I should let bitch know &128514;"
3,0,1,2,2,[LOCATION] gov troops were handed a severe defeat by ISIS at [LOCATION][LOCATION][LOCATION][LOCATION] -- there's chatter of over 300 soldiers lost &amp; Jihadis raving about it
3,0,3,0,1,when ya name gain weight ya ex bitches cant let go
3,2,1,0,0,You can't owe me shit ion trust niccas
6,0,6,0,1,This bitch tryna eat peanuts I'm tryna eat steak an shit bitch don't know nothing about grindin
3,0,3,0,1,"RT @USER: You hoes wanna tweet and talk about equality then hope solo better never see her family again,and go to prison and never &8230;"
3,0,3,0,1,Audio: Happy Valentines Day bitches. &160;Now play this while you get laid. URL
3,0,3,0,1,RT @USER: [PERSON] really treat nicki like that's his bitch &128564;&128525;&128553;..
3,0,3,0,1,@USER just know a countryass old bitch in [LOCATION][LOCATION]. has ur back!
3,1,2,0,1,These hoes swear their faithful
3,0,3,0,1,"If it wasn't for this blanket, my nips would be harder than the search for [PERSON] [PERSON].."
3,1,2,0,1,@USER shut up faggot
9,0,9,0,1,RT @USER: @USER get downstairs and play me im fifa bitch
3,0,3,0,1,jackie peyton you are a fucking bitch. omg I love you though. damn thats the best shit you pulled
3,0,3,0,1,I've eaten six packs of hello kitty fruit snacks today because I can bitch I'm an adult.
3,0,3,0,1,&8220;@USER: why do bitches stand like this? &128563;&128541; URL she wanted to be in MJ's smooth criminal video so bad..
3,0,3,0,1,"SMH Maybe they don't wanna be actual whores. RT @USER: ""If you have wet pussy, you shouldn't have a dry purse"""
3,0,3,0,1,RT @USER: Bitches be like Fuck ponies but ponies ve like Fuck bitches.
3,0,3,0,1,Fam. &8220;@USER: Telling bitches you're sterile so you can hit em raw &gt;&gt;&gt;&gt;&gt;&gt;&8221;
3,0,3,0,1,"' [LOCATION] [LOCATION] niggahs really don't be lovin these hoes , these hoes don't be lovin these niggahs &1041233; . We just be.. URL"
3,0,3,0,1,@USER @USER &128514;&128514;&128514;&128557;&128557;&128557;&128514;&128514; that hoe is like 5'8.
3,0,3,0,1,@USER @USER @USER do it i fucking dare you faggot
3,0,2,1,1,If she a hoe I'm a hoe.
3,0,3,0,1,@USER im a boss ass bitch
6,1,5,0,1,RT @USER: i can't never keep no bitch cause i put them hoes out
3,0,3,0,1,You can ask if I fucked a bitch but can't ask how my Father's Day was?!! .. These hoes be outta line!
3,1,2,0,1,want to catch my attention niggah throw up a dolla sign
3,2,1,0,0,Hate this dyke
3,0,3,0,1,&8220;@USER: @USER ahh you know who? So smart [PERSON][PERSON]! &128516; but YES RT &128514;&8221; Yass! I'm glad you speak your mind to these 2faces hoes
3,0,3,0,1,2+2 not knowing wtf it is bitch
3,0,3,0,1,RT @USER: Only in [LOCATION] are browns fans going to bitch about a blow out win this week. Believeland GoBrowns
3,0,0,3,2,@USER You never survive in da colored hood
3,0,0,3,2,How is Angry Birds the movie going to work? They're just floating bird heads?
3,0,3,0,1,I hate when my best friend gets a new bitch and barely chills with me
3,1,2,0,1,@USER fuck all cops. and fuck you too tarah. bitch your elongated nose is shaped like a horses dick. @USER
3,0,3,0,1,&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514; RT @USER: [PERSON][PERSON][PERSON][PERSON] had brisket sizzlin on the grill when his side hoe laid the Uzi game down
3,0,3,0,1,@USER looks ghetto as fuck
3,0,3,0,1,Los pussy ass lost by 3 points!! &128514;&128514;&128514; I WINN
3,0,3,0,1,Bitch fuk wat a hater gotta say ..brickk ent ya bitch URL
3,0,3,0,1,@USER bitch me too
3,1,2,0,1,@USER @USER [PERSON] keep laughing and me and him will fuck u up instead pussy bitch
3,0,0,3,2,1996 and 199 World Series Rematch: Yankees Braves
3,1,0,2,2,@USER Hey u just followed me not long ago. Gonna nip that in da bud. like ur bio tho. U know the white devils stole our our
3,0,0,3,2,"@USER @USER @USER aye, I respect ya hustle and all but dont tweet me anymore trash ass videos..thank u kindly"
3,0,3,0,1,"@USER imma bitch i know , leave me alone"
3,1,2,0,1,Stupid bitches. Fucking skanks. Dumb hoes.
3,0,3,0,1,Money &gt;&gt;&gt;&gt; the best pussy
3,0,3,0,1,Music is the only bitch I put up with
3,0,3,0,1,Eat that pussy like cold pizza..
3,0,3,0,1,"RT @USER: ""@USER: Dumb bitch"" im singing to you bitch"
3,0,0,3,2,"RT @USER: Fear mongering by the left is dying. Wake up, who are you going 2 believe [PERSON] [PERSON][PERSON] and [PERSON] or [PERSON] [PERSON] and C&8230;"
3,0,3,0,1,@USER some white bitch on Facebook lol
3,0,0,3,2,&8220;@USER: RT @USER: Yankees [PERSON] [PERSON][PERSON] in his next start.. URL @USER
3,0,3,0,1,' I still don't got the time for a bitch to be actin iffy &1043323; .
3,2,1,0,0,@USER That's not bias. It's an objective fact that [LOCATION][LOCATION] fans are cunts.
3,2,1,0,0,@USER hoe don't tweet me
3,0,0,3,2,@USER Did you say spray tan? **[PERSON] [PERSON][PERSON] switches back to Republican**
3,0,3,0,1,My po heart still beatin fast da way dat nigger scream into dat microphone. I felt like I be at da welfare office and cut da line
3,0,3,0,1,RT @USER: What a bitch.
3,0,3,0,1,A tall tee n sum slouch shoes on I could've fucc yo bitch
3,0,3,0,1,Ill fire that nina like its her first day on the job an the bitch over slept
3,0,3,0,1,"""Ain't that about a bitch"".. What does that mean?"
3,0,3,0,1,"RT @USER: does being on my dick make any of yall hoes feel relevant ? if so , re evaluate your WHOLE life .. thanks"
3,0,3,0,1,[PERSON]dy gotta pay me for dick im sorry..that bitch ugly
3,2,1,0,0,@USER faggot I knew you weren't really my friend.
3,0,3,0,1,RT @USER: You suppose to keep your hoes from finding out about each other
3,0,0,3,2,"RT @USER: A sign at ""[LOCATION][LOCATION] [LOCATION]"", a well known crossing point between [LOCATION] and [LOCATION] [LOCATION], when [LOCATION]&8230; URL"
3,0,3,0,1,RT @USER: A day later and y'all still gassing [PERSON][PERSON][PERSON] trash ass nudes.
3,0,0,3,2,&8220;@USER: An inning and a half away from [PERSON] [PERSON] being eligible to play. Just a thought. Yankees MLB&8221; OMG. Feel an ulcer.
3,0,3,0,1,Lmfaoo bro RT @USER: Strippers on twitter talking about how much money they made tonight. Like bitch i will rob you
3,1,2,0,1,yes good shapely eurotrash manbooty
3,0,3,0,1,RT @USER: Lmao how niggas be with the side hoe URL
3,0,3,0,1,Every nigga tryna fuck the next nigga bitch but not knowing his bitch is the next nigga bitch
3,0,3,0,1,My sister said my step mom is a cunt. &lt;3 i love my Sister (:
3,0,2,1,1,RT @USER: [PERSON] [PERSON][PERSON][PERSON] cheated with a tranny and just got a shoutout!
3,0,3,0,1,@USER @USER pull the trigger bitch
3,0,3,0,1,"MentionADislike hoes thinkin they bad even if they are I will tell her ""bitch calm down u average"""
3,0,3,0,1,Fuck them bitches&128557;&128557;&128557;
3,0,3,0,1,Your name follows the word cunt in the dictionary soo what's that tell you?
3,0,3,0,1,"RT @USER: Everybody fckn everybody bitch &amp; everybody with the shit, that's life"
3,0,3,0,1,Indiana ain't gone give these niccas shit .. They was posed to win the last game!
3,0,3,0,1,"Oh, bitch!! Scandal"
3,1,2,0,1,bitches.
3,0,3,0,1,So at work today I got called a cracker ass bitch. Lol
3,0,3,0,1,I almost ran this fine red bitch over.
3,0,0,3,2,RT @USER: I wake up in the middle of the night and chug the orange juice straight from the bottle. Sorry mom.
6,2,4,0,1,Who watches wrestling besides little kids and white trash?
3,0,3,0,1,RT @USER: RT if u lost all your bitches
3,1,2,0,1,Outside with dah fuckin yardie eh
